dataset,hardness_metric,random_seed,weighting_strategy,ks_mean,ks_std
Hepatitis,DS,116740,self_paced,0.6290598290598292,0.1623996990362349
Hepatitis,DS,26226,curriculum,0.5994658119658121,0.1583407224016064
Hepatitis,DS,26226,static,0.5952457264957266,0.1616592004998577
Hepatitis,DS,26226,self_paced,0.5963141025641027,0.1545498489022616
Hepatitis,DCP,670488,curriculum,0.5781517094017095,0.1534677783381779
Hepatitis,DCP,670488,static,0.6344551282051282,0.1645605321023292
Hepatitis,DCP,670488,self_paced,0.6011752136752138,0.1718213466120596
Hepatitis,DCP,116740,curriculum,0.6854700854700855,0.1591637966978295
Hepatitis,DCP,116740,static,0.6720619658119658,0.1607859751017776
Hepatitis,DCP,116740,self_paced,0.6353098290598289,0.1667143515364477
Hepatitis,DCP,26226,curriculum,0.5827991452991454,0.1360825537941853
Hepatitis,DCP,26226,static,0.57366452991453,0.1189825034321515
Hepatitis,DCP,26226,self_paced,0.6012286324786325,0.1451356054729597
Hepatitis,TD_P,670488,curriculum,0.6020299145299146,0.1681005802509966
Hepatitis,TD_P,670488,static,0.5905982905982907,0.1768650034752674
Hepatitis,TD_P,670488,self_paced,0.6060897435897437,0.1622877314636626
Hepatitis,TD_P,116740,curriculum,0.6072115384615383,0.1979445347578264
Hepatitis,TD_P,116740,static,0.6243589743589744,0.17746218546516
Hepatitis,TD_P,116740,self_paced,0.6097756410256411,0.1723426292605384
Hepatitis,TD_P,26226,curriculum,0.6319444444444445,0.1775143087432825
Hepatitis,TD_P,26226,static,0.6217414529914531,0.1748597357355205
Hepatitis,TD_P,26226,self_paced,0.6067307692307693,0.1700755712126114
Hepatitis,TD_U,670488,curriculum,0.6228098290598291,0.1632139747990073
Hepatitis,TD_U,670488,static,0.6290064102564102,0.181078515838304
Hepatitis,TD_U,670488,self_paced,0.6067841880341881,0.1587156973885178
Hepatitis,TD_U,116740,curriculum,0.6268696581196581,0.1590010930529872
Hepatitis,TD_U,116740,static,0.6371260683760684,0.1642449785320925
Hepatitis,TD_U,116740,self_paced,0.6205662393162393,0.1542892904979365
Hepatitis,TD_U,26226,curriculum,0.6269764957264957,0.177345366972909
Hepatitis,TD_U,26226,static,0.6311431623931624,0.1673473508983394
Hepatitis,TD_U,26226,self_paced,0.6207799145299145,0.1797008785201768
Hepatitis,CL,670488,curriculum,0.6196581196581196,0.1740866268945592
Hepatitis,CL,670488,static,0.5978632478632478,0.1563740558733489
Hepatitis,CL,670488,self_paced,0.6167200854700854,0.1406824020838481
Hepatitis,CL,116740,curriculum,0.6211004273504273,0.1541786511887901
Hepatitis,CL,116740,static,0.6074786324786325,0.161969265123417
Hepatitis,CL,116740,self_paced,0.625801282051282,0.1450195568432409
Hepatitis,CL,26226,curriculum,0.6000534188034188,0.1704989882973204
Hepatitis,CL,26226,static,0.6087606837606838,0.1710605212021333
Hepatitis,CL,26226,self_paced,0.6102029914529915,0.1595902375383956
Hepatitis,CLD,670488,curriculum,0.6238247863247862,0.1700349630266434
Hepatitis,CLD,670488,static,0.6276709401709402,0.1644058598251036
Hepatitis,CLD,670488,self_paced,0.5725961538461538,0.1543429904094952
Hepatitis,CLD,116740,curriculum,0.6376068376068376,0.1599679026949297
Hepatitis,CLD,116740,static,0.6207264957264957,0.1693455267904443
Hepatitis,CLD,116740,self_paced,0.623931623931624,0.180895346078172
Hepatitis,CLD,26226,curriculum,0.5961004273504273,0.1668167453127196
Hepatitis,CLD,26226,static,0.6312500000000001,0.1595040297818701
Hepatitis,CLD,26226,self_paced,0.5939636752136752,0.1322201067757944
Hepatitis,MV,670488,curriculum,0.6113247863247864,0.1576430794306116
Hepatitis,MV,670488,static,0.6139423076923076,0.1529574562780106
Hepatitis,MV,670488,self_paced,0.5925747863247863,0.1597335755476694
Hepatitis,MV,116740,curriculum,0.6188034188034188,0.169942870686728
Hepatitis,MV,116740,static,0.6132478632478632,0.1597056061448243
Hepatitis,MV,116740,self_paced,0.6095619658119658,0.1735292295402171
Hepatitis,MV,26226,curriculum,0.5739850427350427,0.163823503975856
Hepatitis,MV,26226,static,0.6112179487179488,0.1620617330355506
Hepatitis,MV,26226,self_paced,0.600267094017094,0.1542522962166912
Hepatitis,CB,670488,curriculum,0.5881944444444444,0.1463021857265297
Hepatitis,CB,670488,static,0.6339209401709403,0.1699430973696697
Hepatitis,CB,670488,self_paced,0.6083333333333333,0.1746245568249206
Hepatitis,CB,116740,curriculum,0.6213675213675213,0.1705535826221639
Hepatitis,CB,116740,static,0.6302884615384616,0.1612984196911566
Hepatitis,CB,116740,self_paced,0.6169871794871795,0.1599200529979454
Hepatitis,CB,26226,curriculum,0.5957799145299145,0.1574933726967113
Hepatitis,CB,26226,static,0.6230769230769231,0.1680720931762283
Hepatitis,CB,26226,self_paced,0.6149038461538462,0.1718858971734604
Hepatitis,N1,670488,curriculum,0.6106303418803419,0.1604985617096616
Hepatitis,N1,670488,static,0.6040064102564102,0.170947607677442
Hepatitis,N1,670488,self_paced,0.6267628205128206,0.1599153332645062
Hepatitis,N1,116740,curriculum,0.5976495726495727,0.1566304175380752
Hepatitis,N1,116740,static,0.6181623931623931,0.1626222798916549
Hepatitis,N1,116740,self_paced,0.6182692307692308,0.1501066855247579
Hepatitis,N1,26226,curriculum,0.6163995726495726,0.1418220338140302
Hepatitis,N1,26226,static,0.6216880341880342,0.164739605802816
Hepatitis,N1,26226,self_paced,0.5895299145299144,0.1563817929824921
Hepatitis,N2,670488,curriculum,0.624198717948718,0.1614456850856601
Hepatitis,N2,670488,static,0.6130876068376068,0.1598839243068905
Hepatitis,N2,670488,self_paced,0.6170405982905983,0.1533421063168593
Hepatitis,N2,116740,curriculum,0.6253205128205128,0.1834909382234183
Hepatitis,N2,116740,static,0.6257478632478632,0.1676727999818431
Hepatitis,N2,116740,self_paced,0.6353632478632478,0.1417421821781881
Hepatitis,N2,26226,curriculum,0.6139957264957265,0.1856689147035893
Hepatitis,N2,26226,static,0.6308760683760684,0.1765723781214518
Hepatitis,N2,26226,self_paced,0.5980235042735043,0.1743918588453913
Hepatitis,LSC,670488,curriculum,0.6027777777777779,0.1687931404422437
Hepatitis,LSC,670488,static,0.5729166666666666,0.1591596641243078
Hepatitis,LSC,670488,self_paced,0.6205128205128205,0.1729154702265534
Hepatitis,LSC,116740,curriculum,0.6071581196581196,0.1727468956991746
Hepatitis,LSC,116740,static,0.6099893162393162,0.1619368712586155
Hepatitis,LSC,116740,self_paced,0.6376068376068376,0.1580891920291308
Hepatitis,LSC,26226,curriculum,0.5990918803418803,0.1770299064703483
Hepatitis,LSC,26226,static,0.6060363247863247,0.1583035843391809
Hepatitis,LSC,26226,self_paced,0.6175747863247862,0.1497196602780983
Hepatitis,LSR,670488,curriculum,0.6190705128205128,0.2035626452552615
Hepatitis,LSR,670488,static,0.5992521367521368,0.1748177659118166
Hepatitis,LSR,670488,self_paced,0.6268162393162393,0.1671177533034981
Hepatitis,LSR,116740,curriculum,0.624465811965812,0.1902512014918102
Hepatitis,LSR,116740,static,0.6353632478632478,0.1706909574920053
Hepatitis,LSR,116740,self_paced,0.594017094017094,0.1685726812073687
Hepatitis,LSR,26226,curriculum,0.6211538461538462,0.171501948149308
Hepatitis,LSR,26226,static,0.6089743589743591,0.1774922844259846
Hepatitis,LSR,26226,self_paced,0.5961004273504273,0.1669699447963633
Hepatitis,Harmfulness,670488,curriculum,0.6545940170940171,0.1447584916713019
Hepatitis,Harmfulness,670488,static,0.6353632478632478,0.1671307299493964
Hepatitis,Harmfulness,670488,self_paced,0.6311965811965813,0.1521517566786971
Hepatitis,Harmfulness,116740,curriculum,0.6721153846153847,0.1410446196113452
Hepatitis,Harmfulness,116740,static,0.6694978632478632,0.1402034579457665
Hepatitis,Harmfulness,116740,self_paced,0.6217948717948718,0.1677319804826899
Hepatitis,Harmfulness,26226,curriculum,0.6541666666666667,0.153726694183192
Hepatitis,Harmfulness,26226,static,0.6581730769230769,0.1472207006700676
Hepatitis,Harmfulness,26226,self_paced,0.6068910256410256,0.1762433507765005
Hepatitis,F1,670488,curriculum,0.6292200854700856,0.1784573359665608
Hepatitis,F1,670488,static,0.6073717948717949,0.1617972577042894
Hepatitis,F1,670488,self_paced,0.595405982905983,0.1729839427886509
Hepatitis,F1,116740,curriculum,0.6159722222222221,0.164476304882982
Hepatitis,F1,116740,static,0.6229700854700854,0.1843792077564707
Hepatitis,F1,116740,self_paced,0.6073717948717948,0.1612779053974129
Hepatitis,F1,26226,curriculum,0.600801282051282,0.1790485696412059
Hepatitis,F1,26226,static,0.5803952991452992,0.1486958715285023
Hepatitis,F1,26226,self_paced,0.5971688034188035,0.1604007451875594
Hepatitis,F2,670488,curriculum,0.5996794871794872,0.1577134783579158
Hepatitis,F2,670488,static,0.6423076923076924,0.1527372787155956
Hepatitis,F2,670488,self_paced,0.6093482905982907,0.1800257344952079
Hepatitis,F2,116740,curriculum,0.645673076923077,0.1599235414070489
Hepatitis,F2,116740,static,0.6606837606837607,0.1336044320987381
Hepatitis,F2,116740,self_paced,0.6059294871794871,0.167127374900028
Hepatitis,F2,26226,curriculum,0.5636217948717948,0.1808592105345321
Hepatitis,F2,26226,static,0.6483440170940171,0.1480428772018806
Hepatitis,F2,26226,self_paced,0.5768162393162394,0.1546047226341852
Hepatitis,F3,670488,curriculum,0.6210470085470087,0.1483097246834417
Hepatitis,F3,670488,static,0.6174145299145299,0.142781536710842
Hepatitis,F3,670488,self_paced,0.6083867521367523,0.1564164136818744
Hepatitis,F3,116740,curriculum,0.6269230769230769,0.1642509984627755
Hepatitis,F3,116740,static,0.6487179487179486,0.1628201623030527
Hepatitis,F3,116740,self_paced,0.6150106837606837,0.1565064372411267
Hepatitis,F3,26226,curriculum,0.6131410256410257,0.1655482761527924
Hepatitis,F3,26226,static,0.6154380341880342,0.1650468053753438
Hepatitis,F3,26226,self_paced,0.6061965811965813,0.1677569532208242
Hepatitis,F4,670488,curriculum,0.5960470085470085,0.1593918631385317
Hepatitis,F4,670488,static,0.5902777777777778,0.1517927046483284
Hepatitis,F4,670488,self_paced,0.617094017094017,0.1606964755607668
Hepatitis,F4,116740,curriculum,0.5988782051282051,0.1669955782976803
Hepatitis,F4,116740,static,0.5932158119658119,0.1807646449656757
Hepatitis,F4,116740,self_paced,0.5964743589743591,0.1788118463658371
Hepatitis,F4,26226,curriculum,0.5908653846153846,0.1639010330332727
Hepatitis,F4,26226,static,0.58258547008547,0.1485807695128596
Hepatitis,F4,26226,self_paced,0.5936431623931624,0.1903632931334148
ILPD,Baseline,670488,static,0.407306903622693,0.1922127122266123
ILPD,Baseline,116740,static,0.3778844839371155,0.1854968979668732
ILPD,Baseline,26226,static,0.3924641148325359,0.1699069474180679
ILPD,kDN,670488,curriculum,0.4336637047163363,0.1660005749843094
ILPD,kDN,670488,static,0.4909022556390977,0.1751585413223796
ILPD,kDN,670488,self_paced,0.387012987012987,0.1572402821643442
ILPD,kDN,116740,curriculum,0.4819617224880382,0.2003723931839856
ILPD,kDN,116740,static,0.5088619275461381,0.1754984217413971
ILPD,kDN,116740,self_paced,0.4553827751196171,0.1863859603997074
ILPD,kDN,26226,curriculum,0.5238550922761449,0.1816951531939264
ILPD,kDN,26226,static,0.4723615857826384,0.1744095130086459
ILPD,kDN,26226,self_paced,0.4409808612440191,0.1524862387577501
ILPD,DS,670488,curriculum,0.389336978810663,0.1773527550699101
ILPD,DS,670488,static,0.4045317840054681,0.1590305398535053
ILPD,DS,670488,self_paced,0.4685201640464798,0.1922781573289765
ILPD,DS,116740,curriculum,0.4125290498974709,0.1516937100910782
ILPD,DS,116740,static,0.4426179084073821,0.1633372544900997
ILPD,DS,116740,self_paced,0.4023103212576897,0.1783725513136146
ILPD,DS,26226,curriculum,0.4131681476418318,0.1549295329476908
ILPD,DS,26226,static,0.4050034176349966,0.1488680986123247
ILPD,DS,26226,self_paced,0.4462406015037592,0.1660512384438728
ILPD,DCP,670488,curriculum,0.4626486671223512,0.1830323436645111
ILPD,DCP,670488,static,0.443462064251538,0.1705633176604583
ILPD,DCP,670488,self_paced,0.3922761449077238,0.1505964875872422
ILPD,DCP,116740,curriculum,0.4660321257689677,0.177628336948239
ILPD,DCP,116740,static,0.4862918660287081,0.1997513128322981
ILPD,DCP,116740,self_paced,0.405850991114149,0.1087256525592352
ILPD,DCP,26226,curriculum,0.503192071086808,0.1846612112439232
ILPD,DCP,26226,static,0.5095215311004785,0.1915089214008445
ILPD,DCP,26226,self_paced,0.4154066985645931,0.128697121927437
ILPD,TD_P,670488,curriculum,0.3781134654818865,0.1621704100827858
ILPD,TD_P,670488,static,0.3722043745727956,0.141815058505537
ILPD,TD_P,670488,self_paced,0.3713533834586466,0.1465943934057671
ILPD,TD_P,116740,curriculum,0.3882501708817498,0.1545734087552442
ILPD,TD_P,116740,static,0.6115447710184552,0.1044620692070951
ILPD,TD_P,116740,self_paced,0.4153041695146958,0.1529112014055149
ILPD,TD_P,26226,curriculum,0.3794634313055365,0.1665699225860187
ILPD,TD_P,26226,static,0.3910936431989063,0.1483377945056423
ILPD,TD_P,26226,self_paced,0.3704442925495557,0.1290578141759699
ILPD,TD_U,670488,curriculum,0.4924777853725222,0.1662892438685504
ILPD,TD_U,670488,static,0.452822966507177,0.1440955892236971
ILPD,TD_U,670488,self_paced,0.4055023923444976,0.1659605765667003
ILPD,TD_U,116740,curriculum,0.4945522898154477,0.1529867104965464
ILPD,TD_U,116740,static,0.4863602187286398,0.1464204314558677
ILPD,TD_U,116740,self_paced,0.4059808612440191,0.1441061281155863
ILPD,TD_U,26226,curriculum,0.4892583732057415,0.1475041599142779
ILPD,TD_U,26226,static,0.4726930963773068,0.1376675772857921
ILPD,TD_U,26226,self_paced,0.4070232399179767,0.1586718935412751
ILPD,CL,670488,curriculum,0.5088243335611756,0.1639224286747033
ILPD,CL,670488,static,0.4782946001367054,0.1650781360703661
ILPD,CL,670488,self_paced,0.4295796308954204,0.1789167519905194
ILPD,CL,116740,curriculum,0.5065311004784688,0.1930523682753274
ILPD,CL,116740,static,0.4947368421052631,0.1560411049713327
ILPD,CL,116740,self_paced,0.4310184552289815,0.1610528760581687
ILPD,CL,26226,curriculum,0.55026999316473,0.1829475837003148
ILPD,CL,26226,static,0.5115755297334245,0.1882675275375885
ILPD,CL,26226,self_paced,0.438362952836637,0.17962354540405
ILPD,CLD,670488,curriculum,0.4561995898838004,0.1704777156506109
ILPD,CLD,670488,static,0.4874231032125769,0.1717929360716951
ILPD,CLD,670488,self_paced,0.4195864661654135,0.16433118287286
ILPD,CLD,116740,curriculum,0.4717122351332877,0.1494700373394499
ILPD,CLD,116740,static,0.4908441558441559,0.1587726337850231
ILPD,CLD,116740,self_paced,0.4238926862611074,0.1569235907285493
ILPD,CLD,26226,curriculum,0.5115857826384143,0.2054840453675581
ILPD,CLD,26226,static,0.5072317156527683,0.169856201460104
ILPD,CLD,26226,self_paced,0.4392857142857143,0.1369775427725534
ILPD,MV,670488,curriculum,0.4042857142857142,0.1638098847802643
ILPD,MV,670488,static,0.4463875598086125,0.1715350602317343
ILPD,MV,670488,self_paced,0.3690772385509228,0.1306665577572264
ILPD,MV,116740,curriculum,0.444630895420369,0.1498666450920075
ILPD,MV,116740,static,0.4637423103212576,0.1852412744200086
ILPD,MV,116740,self_paced,0.3961517429938482,0.1629519051711555
ILPD,MV,26226,curriculum,0.4826691729323309,0.1814197863501224
ILPD,MV,26226,static,0.4773547505126452,0.1744746185329708
ILPD,MV,26226,self_paced,0.4045454545454545,0.1640426771033387
ILPD,CB,670488,curriculum,0.4138345864661653,0.1631335080098882
ILPD,CB,670488,static,0.4530109364319891,0.1694181320585138
ILPD,CB,670488,self_paced,0.3702870813397128,0.1456384019290874
ILPD,CB,116740,curriculum,0.4995352016404647,0.1670761624973176
ILPD,CB,116740,static,0.4890088858509912,0.2023375969913438
ILPD,CB,116740,self_paced,0.4091250854408749,0.1638056877985899
ILPD,CB,26226,curriculum,0.4815071770334928,0.1669498826315015
ILPD,CB,26226,static,0.507224880382775,0.1965276874792459
ILPD,CB,26226,self_paced,0.4114524948735475,0.1462840589935377
ILPD,N1,670488,curriculum,0.4380519480519481,0.1623968803744369
ILPD,N1,670488,static,0.4566883116883116,0.1652344207161389
ILPD,N1,670488,self_paced,0.377470950102529,0.1571388287713826
ILPD,N1,116740,curriculum,0.5140874914559126,0.1673812398334112
ILPD,N1,116740,static,0.537323991797676,0.1648868602435728
ILPD,N1,116740,self_paced,0.3844087491455912,0.1617092389598309
ILPD,N1,26226,curriculum,0.5166404647983595,0.1841071684542325
ILPD,N1,26226,static,0.5225222146274778,0.1854083653550134
ILPD,N1,26226,self_paced,0.3749965823650034,0.1502876000384122
ILPD,N2,670488,curriculum,0.4121496924128502,0.1574746468845601
ILPD,N2,670488,static,0.4075393028024607,0.1665971350919366
ILPD,N2,670488,self_paced,0.3849897470950102,0.1589339843495251
ILPD,N2,116740,curriculum,0.4410731373889268,0.1783496463266352
ILPD,N2,116740,static,0.4373513328776486,0.1743358034272814
ILPD,N2,116740,self_paced,0.453298017771702,0.1711212417446171
ILPD,N2,26226,curriculum,0.393444976076555,0.1494160428590458
ILPD,N2,26226,static,0.4430656185919343,0.1506239268975562
ILPD,N2,26226,self_paced,0.4107040328092959,0.1315422906569051
ILPD,LSC,670488,curriculum,0.3726725905673274,0.1725574880828492
ILPD,LSC,670488,static,0.3992925495557074,0.1671813274896614
ILPD,LSC,670488,self_paced,0.3558954203691046,0.14271573461256
ILPD,LSC,116740,curriculum,0.409794941900205,0.1711782735546559
ILPD,LSC,116740,static,0.3802597402597403,0.1315913874155891
ILPD,LSC,116740,self_paced,0.3986671223513329,0.1720809060173351
ILPD,LSC,26226,curriculum,0.3820198222829802,0.1596876995807877
ILPD,LSC,26226,static,0.3995522898154477,0.1682932452020384
ILPD,LSC,26226,self_paced,0.3765345181134654,0.1581277995593233
ILPD,LSR,670488,curriculum,0.4150751879699248,0.1694197371866034
ILPD,LSR,670488,static,0.3833663704716336,0.1504632080710571
ILPD,LSR,670488,self_paced,0.4132604237867395,0.1923694606940603
ILPD,LSR,116740,curriculum,0.4204955570745044,0.1483756164245008
ILPD,LSR,116740,static,0.4441592617908407,0.1636017161561321
ILPD,LSR,116740,self_paced,0.4059090909090908,0.1543761092483265
ILPD,LSR,26226,curriculum,0.4099794941900205,0.1608169928907412
ILPD,LSR,26226,static,0.4321360218728639,0.1761626849608661
ILPD,LSR,26226,self_paced,0.4260902255639098,0.1671348494153257
ILPD,Harmfulness,670488,curriculum,0.6653383458646616,0.1352135950066548
ILPD,Harmfulness,670488,static,0.6646445659603555,0.1317717388138696
ILPD,Harmfulness,670488,self_paced,0.3786568694463431,0.1720113317631343
ILPD,Harmfulness,116740,curriculum,0.6621428571428571,0.113101101191156
ILPD,Harmfulness,116740,static,0.6603349282296652,0.1259315995446584
ILPD,Harmfulness,116740,self_paced,0.4459808612440192,0.1739790755664229
ILPD,Harmfulness,26226,curriculum,0.6744463431305537,0.1296813861227146
ILPD,Harmfulness,26226,static,0.6783185235816814,0.1387979191745681
ILPD,Harmfulness,26226,self_paced,0.4321428571428571,0.1587133241463528
ILPD,F1,670488,curriculum,0.3847231715652768,0.1563663638295022
ILPD,F1,670488,static,0.4015892002734108,0.1694143914347008
ILPD,F1,670488,self_paced,0.3893267259056733,0.1759529182731772
ILPD,F1,116740,curriculum,0.4107245386192755,0.1477565639562092
ILPD,F1,116740,static,0.3987457279562543,0.1759150563475614
ILPD,F1,116740,self_paced,0.43188995215311,0.187061460245601
ILPD,F1,26226,curriculum,0.38431989063568,0.1450098564491224
ILPD,F1,26226,static,0.3988755980861244,0.1373670577841388
ILPD,F1,26226,self_paced,0.3692241968557758,0.1614213661169665
ILPD,F2,670488,curriculum,0.3986158578263841,0.1660212410878518
ILPD,F2,670488,static,0.3790328092959672,0.1638036908075763
ILPD,F2,670488,self_paced,0.3657723855092276,0.1689269977869602
ILPD,F2,116740,curriculum,0.3938619275461379,0.1514778646493207
ILPD,F2,116740,static,0.3963568010936432,0.1758828100212846
ILPD,F2,116740,self_paced,0.4222624743677375,0.1736177128253278
ILPD,F2,26226,curriculum,0.3656322624743677,0.1585576649182831
ILPD,F2,26226,static,0.4291763499658237,0.1771303919501261
ILPD,F2,26226,self_paced,0.4291421736158579,0.1739052905373475
ILPD,F3,670488,curriculum,0.4664559125085441,0.1658912717500802
ILPD,F3,670488,static,0.4947607655502393,0.1430059773245491
ILPD,F3,670488,self_paced,0.3837491455912509,0.1691509335517531
ILPD,F3,116740,curriculum,0.5029254955570746,0.1554422237932284
ILPD,F3,116740,static,0.5122693096377308,0.1814814190026634
ILPD,F3,116740,self_paced,0.4059637730690362,0.1502216700755124
ILPD,F3,26226,curriculum,0.49134996582365,0.1510174563400987
ILPD,F3,26226,static,0.496578947368421,0.1238074862412045
ILPD,F3,26226,self_paced,0.397447026657553,0.1719890022428986
ILPD,F4,670488,curriculum,0.3945044429254956,0.1550299619779876
ILPD,F4,670488,static,0.4175427204374573,0.1598861571304877
ILPD,F4,670488,self_paced,0.3848222829801777,0.1775626664858961
ILPD,F4,116740,curriculum,0.4227443609022556,0.1565678657153378
ILPD,F4,116740,static,0.4284825700615174,0.1457733674960661
ILPD,F4,116740,self_paced,0.4159432672590567,0.1694346532162162
ILPD,F4,26226,curriculum,0.4016951469583048,0.1345851014477193
ILPD,F4,26226,static,0.418215994531784,0.1652292286808942
ILPD,F4,26226,self_paced,0.4000068352699932,0.1556230025079515
NewThyroid1,Baseline,670488,static,0.5603448275862069,0.1682556286217098
NewThyroid1,Baseline,116740,static,0.4560755336617406,0.1291688698804409
NewThyroid1,Baseline,26226,static,0.5129310344827586,0.098782880620175
NewThyroid1,kDN,670488,curriculum,0.5761494252873564,0.1187927244027712
NewThyroid1,kDN,670488,static,0.6340311986863711,0.0895109741728491
NewThyroid1,kDN,670488,self_paced,0.5470032840722496,0.1009487114771336
NewThyroid1,kDN,116740,curriculum,0.5580870279146141,0.142602855094975
NewThyroid1,kDN,116740,static,0.5318144499178982,0.1988174744552382
NewThyroid1,kDN,116740,self_paced,0.5350985221674877,0.1174624447488443
NewThyroid1,kDN,26226,curriculum,0.5289408866995073,0.130667191295495
NewThyroid1,kDN,26226,static,0.5295566502463054,0.172734571403711
NewThyroid1,kDN,26226,self_paced,0.4501231527093596,0.0993315226770861
NewThyroid1,DS,670488,curriculum,0.4538177339901477,0.1047395511897989
NewThyroid1,DS,670488,static,0.4415024630541872,0.1193051472496993
NewThyroid1,DS,670488,self_paced,0.5689655172413793,0.140494879270153
NewThyroid1,DS,116740,curriculum,0.5355090311986864,0.0706579540015878
NewThyroid1,DS,116740,static,0.4554597701149425,0.1075888098256413
NewThyroid1,DS,116740,self_paced,0.4973316912972085,0.0960654724713615
NewThyroid1,DS,26226,curriculum,0.452175697865353,0.098525802136021
NewThyroid1,DS,26226,static,0.4195402298850574,0.1047345231909524
NewThyroid1,DS,26226,self_paced,0.4837848932676519,0.1108475106412976
NewThyroid1,DCP,670488,curriculum,0.4969211822660098,0.1089576733043512
NewThyroid1,DCP,670488,static,0.5055418719211824,0.0666344172242697
NewThyroid1,DCP,670488,self_paced,0.5523399014778325,0.1689583810554097
NewThyroid1,DCP,116740,curriculum,0.4848111658456486,0.1582878323475611
NewThyroid1,DCP,116740,static,0.629720853858785,0.1761007190377803
NewThyroid1,DCP,116740,self_paced,0.4195402298850574,0.1328673851472029
NewThyroid1,DCP,26226,curriculum,0.534688013136289,0.1663206355944508
NewThyroid1,DCP,26226,static,0.4351395730706076,0.0856823906206373
NewThyroid1,DCP,26226,self_paced,0.4956896551724137,0.1199559439229722
NewThyroid1,TD_P,670488,curriculum,0.735632183908046,0.1794760319752638
NewThyroid1,TD_P,670488,static,0.7471264367816093,0.1844999491414531
NewThyroid1,TD_P,670488,self_paced,0.4735221674876848,0.0939861749271377
NewThyroid1,TD_P,116740,curriculum,0.6190476190476191,0.1869403320623906
NewThyroid1,TD_P,116740,static,0.5205254515599343,0.2142829618128466
NewThyroid1,TD_P,116740,self_paced,0.5010262725779967,0.0926744026721063
NewThyroid1,TD_P,26226,curriculum,0.7237274220032841,0.2145387907186082
NewThyroid1,TD_P,26226,static,0.7122331691297209,0.219084558668447
NewThyroid1,TD_P,26226,self_paced,0.4692118226600985,0.0976381729115183
NewThyroid1,TD_U,670488,curriculum,0.7027914614121511,0.2088030691642311
NewThyroid1,TD_U,670488,static,0.763752052545156,0.1916339743823217
NewThyroid1,TD_U,670488,self_paced,0.493431855500821,0.0852891172087852
NewThyroid1,TD_U,116740,curriculum,0.521551724137931,0.2042562959832216
NewThyroid1,TD_U,116740,static,0.5872331691297208,0.1818486665975558
NewThyroid1,TD_U,116740,self_paced,0.4667487684729063,0.0882957117974391
NewThyroid1,TD_U,26226,curriculum,0.6902709359605912,0.2014851969498897
NewThyroid1,TD_U,26226,static,0.7177750410509032,0.213223089397784
NewThyroid1,TD_U,26226,self_paced,0.4519704433497537,0.1406531185740811
NewThyroid1,CL,670488,curriculum,0.5506978653530378,0.1017070816565692
NewThyroid1,CL,670488,static,0.4536124794745484,0.098058398058866
NewThyroid1,CL,670488,self_paced,0.4696223316912971,0.0715440811490839
NewThyroid1,CL,116740,curriculum,0.5129310344827586,0.0668162562744594
NewThyroid1,CL,116740,static,0.4798850574712643,0.0994813394289775
NewThyroid1,CL,116740,self_paced,0.4388341543513956,0.0926287045034137
NewThyroid1,CL,26226,curriculum,0.4915845648604269,0.0761040455386054
NewThyroid1,CL,26226,static,0.5219622331691297,0.1082913565245358
NewThyroid1,CL,26226,self_paced,0.4759852216748768,0.0830307159557028
NewThyroid1,CLD,670488,curriculum,0.5422824302134648,0.0576396197027306
NewThyroid1,CLD,670488,static,0.4532019704433497,0.117682278699984
NewThyroid1,CLD,670488,self_paced,0.4419129720853859,0.0845949955871096
NewThyroid1,CLD,116740,curriculum,0.5285303776683088,0.1048038882705034
NewThyroid1,CLD,116740,static,0.423440065681445,0.1343351211374679
NewThyroid1,CLD,116740,self_paced,0.4938423645320197,0.0651119605634327
NewThyroid1,CLD,26226,curriculum,0.4784482758620689,0.0797510867033213
NewThyroid1,CLD,26226,static,0.4534072249589491,0.1027259377794133
NewThyroid1,CLD,26226,self_paced,0.5482348111658456,0.1314649964931382
NewThyroid1,MV,670488,curriculum,0.4825533661740557,0.0923601987671729
NewThyroid1,MV,670488,static,0.5307881773399015,0.1008324167323421
NewThyroid1,MV,670488,self_paced,0.574096880131363,0.125384975591998
NewThyroid1,MV,116740,curriculum,0.4969211822660098,0.1122216745885305
NewThyroid1,MV,116740,static,0.4628489326765189,0.0852913400000226
NewThyroid1,MV,116740,self_paced,0.4907635467980296,0.1014466160716147
NewThyroid1,MV,26226,curriculum,0.4394499178981938,0.0731711476913049
NewThyroid1,MV,26226,static,0.5034893267651889,0.1041870384602804
NewThyroid1,MV,26226,self_paced,0.5560344827586207,0.1603048279191566
NewThyroid1,CB,670488,curriculum,0.465311986863711,0.097216348000448
NewThyroid1,CB,670488,static,0.472495894909688,0.1019559323764599
NewThyroid1,CB,670488,self_paced,0.5582922824302136,0.1135938647261075
NewThyroid1,CB,116740,curriculum,0.4802955665024631,0.0929619431860375
NewThyroid1,CB,116740,static,0.4562807881773398,0.0810994331966878
NewThyroid1,CB,116740,self_paced,0.4080459770114942,0.1142395816899403
NewThyroid1,CB,26226,curriculum,0.444376026272578,0.1001997383063231
NewThyroid1,CB,26226,static,0.4805008210180624,0.0715502639073145
NewThyroid1,CB,26226,self_paced,0.4624384236453202,0.0962687441455185
NewThyroid1,N1,670488,curriculum,0.6385467980295565,0.1005355391020206
NewThyroid1,N1,670488,static,0.583743842364532,0.1173359479783271
NewThyroid1,N1,670488,self_paced,0.4144088669950739,0.0985343537208892
